vehicle_id,timestamp,speed_kmh,battery_pct,motor_temp_c,lat,lon,fault_code
FP-0002,2026-06-11T07:39:10.000Z,33.9,55.37,54.8,-37.86095,144.959322,
FP-0003,2026-06-11T07:39:10.000Z,0.0,54.96,48.7,-37.843351,144.722983,
FP-0004,2026-06-11T07:39:10.000Z,35.8,54.76,57.8,-37.802329,144.698853,
FP-0005,2026-06-11T07:39:10.000Z,36.7,73.45,27.7,-37.965948,145.182419,
FP-0006,2026-06-11T07:39:10.000Z,29.4,65.24,47.8,-37.772315,144.482874,
FP-0007,2026-06-11T07:39:10.000Z,49.0,64.92,62.8,-37.722155,144.619197,
FP-0008,2026-06-11T07:39:10.000Z,39.5,79.17,41.2,-37.698379,145.144197,
FP-0010,2026-06-11T07:39:10.000Z,32.7,77.71,58.1,-37.736141,144.683371,
FP-0011,2026-06-11T07:39:10.000Z,22.8,64.54,70.1,-37.620077,144.993571,
FP-0012,2026-06-11T07:39:10.000Z,0.0,76.8,45.4,-37.861537,145.117513,
FP-0013,2026-06-11T07:39:10.000Z,33.1,67.04,38.3,-37.922497,144.936086,
FP-0014,2026-06-11T07:39:10.000Z,32.3,64.49,48.2,-37.823387,144.911681,
FP-0015,2026-06-11T07:39:10.000Z,71.9,55.3,66.1,-37.664081,144.978452,
FP-0016,2026-06-11T07:39:10.000Z,53.1,78.45,79.2,-37.593806,144.837708,
FP-0017,2026-06-11T07:39:10.000Z,59.3,67.43,27.2,-38.008716,,
FP-0018,2026-06-11T07:39:10.000Z,41.1,51.01,42.7,-38.00052,144.829433,
FP-0019,2026-06-11T07:39:10.000Z,68.7,71.82,75.1,-37.581277,145.006305,
FP-0020,2026-06-11T07:39:10.000Z,47.3,59.28,73.3,-37.929177,144.461235,
FP-0021,2026-06-11T07:39:10.000Z,,55.33,63.5,,145.063731,
FP-0022,2026-06-11T07:39:10.000Z,28.9,71.98,61.9,-37.725214,144.8911,
FP-0023,2026-06-11T07:39:10.000Z,73.1,74.88,59.7,-37.865584,145.457445,
FP-0024,2026-06-11T07:39:10.000Z,20.1,71.09,70.4,-37.797163,145.231502,
FP-0025,2026-06-11T07:39:10.000Z,53.4,70.51,66.0,-37.792957,145.16592,
FP-0026,2026-06-11T07:39:10.000Z,54.8,59.97,50.0,-37.703681,145.006179,
FP-0027,2026-06-11T07:39:10.000Z,30.1,58.77,60.0,-37.929131,145.102167,
FP-0028,2026-06-11T07:39:10.000Z,14.6,65.64,45.0,-37.776647,144.917059,
FP-0029,2026-06-11T07:39:10.000Z,41.0,67.47,46.5,-37.849751,145.185273,
FP-0031,2026-06-11T07:39:10.000Z,29.5,66.84,52.4,-38.041433,144.6202,
FP-0033,2026-06-11T07:39:10.000Z,41.2,66.47,55.6,-37.541292,144.847409,
FP-0034,2026-06-11T07:39:10.000Z,38.1,47.93,72.0,-38.241554,144.87766,
FP-0035,2026-06-11T07:39:10.000Z,55.1,77.87,52.1,-38.034086,144.683726,
FP-0036,2026-06-11T07:39:10.000Z,37.3,64.39,56.1,-37.702287,144.773079,
FP-0037,2026-06-11T07:39:10.000Z,79.7,56.82,45.5,-37.797773,145.185507,
FP-0039,2026-06-11T07:39:10.000Z,50.6,66.34,74.4,-37.78507,145.0091,
FP-0040,2026-06-11T07:39:10.000Z,49.4,57.1,43.1,-37.91946,144.671315,
FP-0042,2026-06-11T07:39:10.000Z,68.6,51.17,57.8,-37.885298,144.778817,
FP-0043,2026-06-11T07:39:10.000Z,23.6,73.72,55.5,-37.862419,145.283633,
FP-0044,2026-06-11T07:39:10.000Z,64.7,55.22,67.8,-37.702745,145.077574,
FP-0045,2026-06-11T07:39:10.000Z,0.0,76.35,40.0,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:10.000Z,37.7,77.21,59.7,-37.840479,145.259456,
FP-0047,2026-06-11T07:39:10.000Z,22.2,77.57,53.2,-37.62963,144.823799,
FP-0048,2026-06-11T07:39:10.000Z,65.1,70.68,59.8,-37.810619,145.145528,
FP-0049,2026-06-11T07:39:10.000Z,0.0,77.66,29.5,-37.873968,144.925854,
FP-0050,2026-06-11T07:39:10.000Z,55.5,57.69,55.8,-37.84346,144.690821,
FP-0001,2026-06-11T07:39:15.000Z,21.0,61.62,58.6,-37.814095,145.290853,
FP-0002,2026-06-11T07:39:15.000Z,33.5,55.35,54.8,-37.860532,144.959296,
FP-0003,2026-06-11T07:39:15.000Z,0.0,54.96,48.4,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:15.000Z,26.3,73.44,27.8,-37.966195,145.182145,
FP-0006,2026-06-11T07:39:15.000Z,34.2,65.22,47.8,-37.772243,144.482342,
FP-0007,2026-06-11T07:39:15.000Z,58.5,64.89,63.1,-37.72255,144.61842,
FP-0008,2026-06-11T07:39:15.000Z,29.1,79.15,41.3,-37.698742,145.144198,
FP-0010,2026-06-11T07:39:15.000Z,32.7,77.69,57.8,-37.735734,144.68331,
FP-0011,2026-06-11T07:39:15.000Z,17.9,64.53,69.8,-37.620096,144.993853,
FP-0012,2026-06-11T07:39:15.000Z,0.0,76.8,45.2,-37.861537,145.117513,
FP-0013,2026-06-11T07:39:15.000Z,37.2,67.02,38.4,-37.922787,144.936548,
FP-0014,2026-06-11T07:39:15.000Z,44.6,64.46,48.3,-37.823334,,
FP-0015,2026-06-11T07:39:15.000Z,73.2,55.26,66.1,-37.664657,144.977552,
FP-0016,2026-06-11T07:39:15.000Z,55.6,78.42,79.3,-37.594432,144.837325,
FP-0017,2026-06-11T07:39:15.000Z,52.8,67.41,234.6,-38.009266,144.871798,
FP-0018,2026-06-11T07:39:15.000Z,36.6,50.99,43.0,-38.000466,144.828856,
FP-0019,2026-06-11T07:39:15.000Z,ERR,71.78,75.3,-37.582046,145.005771,
FP-0020,2026-06-11T07:39:15.000Z,57.0,59.25,73.4,-37.928936,144.462086,
FP-0021,2026-06-11T07:39:15.000Z,34.5,55.31,63.6,-37.725998,145.06353,
FP-0022,2026-06-11T07:39:15.000Z,24.8,71.96,61.7,-37.725228,144.890709,
FP-0023,2026-06-11T07:39:15.000Z,,74.84,,-37.865378,145.458624,
FP-0024,2026-06-11T07:39:15.000Z,21.3,71.07,69.9,-37.7971,145.231175,
FP-0025,2026-06-11T07:39:15.000Z,53.0,70.48,66.0,-37.79321,145.165144,
FP-0026,2026-06-11T07:39:15.000Z,52.0,59.94,49.9,-37.703206,145.006741,
FP-0027,2026-06-11T07:39:15.000Z,,58.76,,-37.929478,145.102164,
FP-0028,2026-06-11T07:39:15.000Z,NaN,65.63,44.7,-37.776642,144.917226,
FP-0029,2026-06-11T07:39:15.000Z,39.5,67.45,46.7,-37.850111,145.185703,
FP-0031,2026-06-11T07:39:15.000Z,18.3,66.83,52.3,-38.041439,144.61991,
FP-0033,2026-06-11T07:39:15.000Z,43.4,66.44,55.6,-37.541291,144.848094,
FP-0034,2026-06-11T07:39:15.000Z,27.9,47.92,71.7,-38.241375,144.877279,
FP-0035,2026-06-11T07:39:15.000Z,47.8,77.84,52.4,-38.034275,144.683006,
FP-0036,2026-06-11T07:39:15.000Z,27.5,64.38,56.1,-37.702549,144.772798,
FP-0037,2026-06-11T07:39:15.000Z,66.2,56.79,46.0,-37.798566,145.185202,
FP-0039,2026-06-11T07:39:15.000Z,47.1,66.32,74.1,-37.784545,145.008762,
FP-0040,2026-06-11T07:39:15.000Z,51.1,57.07,43.3,-37.919743,144.672042,
FP-0042,2026-06-11T07:39:15.000Z,71.2,51.13,58.1,-37.885452,144.777704,
FP-0043,2026-06-11T07:39:15.000Z,48.8,73.69,55.6,-37.861808,145.28365,
FP-0044,2026-06-11T07:39:15.000Z,55.2,55.19,67.5,-37.703436,145.077583,
FP-0045,2026-06-11T07:39:15.000Z,0.0,76.35,39.7,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:15.000Z,13.8,77.2,59.6,-37.840387,145.259642,
FP-0047,2026-06-11T07:39:15.000Z,17.5,77.56,53.1,-37.629572,144.824066,
FP-0048,2026-06-11T07:39:15.000Z,56.5,70.65,60.2,-37.810842,145.144679,
FP-0049,2026-06-11T07:39:15.000Z,0.0,77.66,,,144.925854,
FP-0050,2026-06-11T07:39:15.000Z,56.3,57.66,56.2,-37.842766,144.690977,
FP-0001,2026-06-11T07:39:20.000Z,15.9,61.61,58.6,-37.814112,145.291104,
FP-0002,2026-06-11T07:39:20.000Z,49.2,55.33,54.9,-37.859919,144.959386,
FP-0003,2026-06-11T07:39:20.000Z,0.0,54.96,48.0,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:20.000Z,23.0,73.42,27.7,-37.966411,145.181903,
FP-0006,2026-06-11T07:39:20.000Z,41.5,65.2,47.9,-37.77202,144.481748,
FP-0007,2026-06-11T07:39:20.000Z,61.7,64.86,63.2,-37.722981,144.61761,
FP-0008,2026-06-11T07:39:20.000Z,38.7,79.13,41.8,-37.699226,145.144162,
FP-0010,2026-06-11T07:39:20.000Z,35.3,77.67,57.7,-37.735294,144.683275,
FP-0011,2026-06-11T07:39:20.000Z,11.0,64.52,69.4,-37.620118,144.994024,
FP-0012,2026-06-11T07:39:20.000Z,0.0,76.8,44.9,-37.861537,,
FP-0013,2026-06-11T07:39:20.000Z,,67.0,38.5,,144.936984,
FP-0014,2026-06-11T07:39:20.000Z,30.7,64.45,48.2,-37.82333,144.912871,
FP-0015,2026-06-11T07:39:20.000Z,63.4,55.22,66.2,-37.66517,144.976788,
FP-0016,2026-06-11T07:39:20.000Z,63.1,78.39,79.5,-37.595203,144.837113,
FP-0017,2026-06-11T07:39:20.000Z,62.7,67.37,28.4,-38.009855,144.871139,
FP-0018,2026-06-11T07:39:20.000Z,35.4,50.97,42.9,-38.000497,144.828295,
FP-0019,2026-06-11T07:39:20.000Z,88.8,71.74,75.3,-37.583041,145.005149,
FP-0020,2026-06-11T07:39:20.000Z,44.3,59.23,73.3,-37.928736,144.462741,
FP-0021,2026-06-11T07:39:20.000Z,37.4,55.29,63.7,-37.725537,145.06343,
FP-0022,2026-06-11T07:39:20.000Z,24.1,71.95,61.6,-37.725311,144.890341,
FP-0023,2026-06-11T07:39:20.000Z,71.9,74.8,60.4,-37.865321,145.459761,
FP-0024,2026-06-11T07:39:20.000Z,1.3,71.07,69.5,-37.797097,145.231155,
FP-0025,2026-06-11T07:39:20.000Z,47.1,70.46,66.1,-37.793399,145.164438,
FP-0026,2026-06-11T07:39:20.000Z,54.1,59.91,50.0,-37.702755,145.007378,
FP-0027,2026-06-11T07:39:20.000Z,36.7,58.74,59.3,-37.929921,145.102011,
FP-0028,2026-06-11T07:39:20.000Z,6.6,65.62,44.4,-37.776653,144.91733,
FP-0029,2026-06-11T07:39:20.000Z,16.2,67.44,46.2,-37.850234,145.185907,
FP-0031,2026-06-11T07:39:20.000Z,21.3,66.81,52.1,-38.041447,144.619571,
FP-0033,2026-06-11T07:39:20.000Z,52.6,66.41,56.0,-37.541221,144.848919,
FP-0034,2026-06-11T07:39:20.000Z,38.6,47.89,71.7,-38.241194,144.876708,
FP-0035,2026-06-11T07:39:20.000Z,50.4,77.81,52.5,-38.034442,144.682234,
FP-0036,2026-06-11T07:39:20.000Z,27.3,64.36,56.0,-37.702819,144.772532,
FP-0037,2026-06-11T07:39:20.000Z,54.8,56.76,46.4,-37.799251,145.185205,
FP-0039,2026-06-11T07:39:20.000Z,56.5,66.29,74.3,-37.783932,145.008315,
FP-0040,2026-06-11T07:39:20.000Z,62.8,57.04,43.8,-37.920206,144.672846,
FP-0042,2026-06-11T07:39:20.000Z,65.8,51.09,58.5,-37.885475,144.776661,
FP-0043,2026-06-11T07:39:20.000Z,,73.66,55.8,,145.283634,
FP-0044,2026-06-11T07:39:20.000Z,48.9,55.17,67.5,-37.704039,145.077711,
FP-0045,2026-06-11T07:39:20.000Z,0.0,76.35,39.5,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:20.000Z,19.9,77.19,59.2,-37.840317,145.259945,
FP-0047,2026-06-11T07:39:20.000Z,9.2,77.55,53.0,-37.629546,144.824209,
FP-0048,2026-06-11T07:39:20.000Z,38.3,70.62,60.3,,145.144075,
FP-0049,2026-06-11T07:39:20.000Z,0.0,77.66,29.3,-37.873968,144.925854,
FP-0050,2026-06-11T07:39:20.000Z,61.3,57.63,56.4,-37.842024,144.691225,
FP-0001,2026-06-11T07:39:25.000Z,25.9,61.6,58.5,-37.81407,145.29151,
FP-0002,2026-06-11T07:39:25.000Z,49.1,55.3,55.2,-37.859309,144.959296,
FP-0003,2026-06-11T07:39:25.000Z,0.0,54.96,47.7,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:25.000Z,19.3,73.41,27.8,-37.966587,145.181693,
FP-0006,2026-06-11T07:39:25.000Z,49.3,65.17,48.0,-37.771744,144.481051,
FP-0007,2026-06-11T07:39:25.000Z,62.9,64.83,63.2,-37.723507,144.61687,
FP-0008,2026-06-11T07:39:25.000Z,45.1,79.11,42.2,-37.699782,145.144035,
FP-0010,2026-06-11T07:39:25.000Z,32.5,77.65,57.6,-37.734888,144.683234,
FP-0011,2026-06-11T07:39:25.000Z,18.3,64.51,184.2,-37.620168,144.994307,
FP-0012,2026-06-11T07:39:25.000Z,0.0,76.8,44.7,-37.861537,145.117513,
FP-0013,2026-06-11T07:39:25.000Z,46.6,110.96,38.9,-37.92354,144.937419,
FP-0014,2026-06-11T07:39:25.000Z,24.1,64.43,48.1,-37.823288,144.913249,
FP-0015,2026-06-11T07:39:25.000Z,58.1,55.19,66.2,-37.665653,144.976101,
FP-0016,2026-06-11T07:39:25.000Z,65.6,78.35,79.7,-37.596019,144.836993,
FP-0017,2026-06-11T07:39:25.000Z,81.5,67.33,29.1,-38.010579,144.870227,
FP-0018,2026-06-11T07:39:25.000Z,36.7,50.95,43.3,-38.000464,144.827715,
FP-0019,2026-06-11T07:39:25.000Z,79.0,105.25,75.5,-37.583943,145.004638,
FP-0020,2026-06-11T07:39:25.000Z,55.4,59.2,73.2,-37.928404,144.463512,
FP-0021,2026-06-11T07:39:25.000Z,40.0,55.27,63.7,-37.725039,145.063362,
FP-0022,2026-06-11T07:39:25.000Z,25.9,71.94,61.2,-37.725389,144.889944,
FP-0023,2026-06-11T07:39:25.000Z,76.8,74.76,60.9,-37.8653,145.460977,
FP-0024,2026-06-11T07:39:25.000Z,5.1,71.07,68.9,-37.797089,145.231076,
FP-0025,2026-06-11T07:39:25.000Z,39.4,70.43,65.9,-37.793621,145.163881,
FP-0026,2026-06-11T07:39:25.000Z,53.5,59.88,50.0,-37.702304,145.008002,
FP-0027,2026-06-11T07:39:25.000Z,34.7,58.72,59.0,-37.930316,145.101783,
FP-0028,2026-06-11T07:39:25.000Z,12.9,65.62,44.2,-37.776652,144.917535,
FP-0029,2026-06-11T07:39:25.000Z,9.8,67.43,46.0,-37.850294,145.186042,
FP-0031,2026-06-11T07:39:25.000Z,22.9,66.8,51.8,-38.041422,144.619209,
FP-0033,2026-06-11T07:39:25.000Z,46.2,66.39,55.9,-37.541128,144.849638,
FP-0034,2026-06-11T07:39:25.000Z,50.4,47.87,71.8,-38.240877,144.876013,
FP-0035,2026-06-11T07:39:25.000Z,47.6,77.79,52.6,-38.034697,144.681551,
FP-0036,2026-06-11T07:39:25.000Z,,64.34,,-37.703184,144.772131,
FP-0037,2026-06-11T07:39:25.000Z,68.1,56.72,47.0,-37.800103,145.185204,
FP-0039,2026-06-11T07:39:25.000Z,59.6,66.25,74.3,-37.783316,145.007782,
FP-0040,2026-06-11T07:39:25.000Z,44.9,57.01,44.1,-37.92055,144.673409,
FP-0042,2026-06-11T07:39:25.000Z,58.0,51.06,58.7,-37.885398,144.775746,
FP-0043,2026-06-11T07:39:25.000Z,56.2,73.63,56.1,-37.860386,145.283783,
FP-0044,2026-06-11T07:39:25.000Z,53.8,55.14,67.7,-37.704712,145.077694,
FP-0045,2026-06-11T07:39:25.000Z,0.0,76.34,189.4,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:25.000Z,18.2,77.18,59.0,-37.840263,145.260225,
FP-0047,2026-06-11T07:39:25.000Z,5.8,77.55,52.5,-37.62952,144.824294,
FP-0048,2026-06-11T07:39:25.000Z,41.6,70.6,60.0,-37.810896,145.143416,
FP-0049,2026-06-11T07:39:25.000Z,0.0,77.66,29.1,-37.873968,144.925854,
FP-0050,2026-06-11T07:39:25.000Z,70.5,57.59,56.9,-37.841155,144.691413,
FP-0001,2026-06-11T07:39:30.000Z,38.3,61.58,58.4,-37.813993,145.292108,
FP-0002,2026-06-11T07:39:30.000Z,39.7,55.28,55.3,-37.858812,144.9593,
FP-0003,2026-06-11T07:39:30.000Z,0.0,54.96,47.3,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:30.000Z,36.8,73.39,28.0,-37.966961,145.181353,
FP-0006,2026-06-11T07:39:30.000Z,53.5,65.14,48.3,-37.771396,144.480328,
FP-0007,2026-06-11T07:39:30.000Z,62.9,64.79,63.5,-37.724042,144.616141,
FP-0008,2026-06-11T07:39:30.000Z,40.3,79.09,42.6,-37.700278,145.143921,
FP-0010,2026-06-11T07:39:30.000Z,34.1,77.63,57.8,-37.734462,144.683196,
FP-0011,2026-06-11T07:39:30.000Z,13.9,64.5,68.8,-37.620192,144.994525,
FP-0012,2026-06-11T07:39:30.000Z,0.0,76.8,44.4,-37.861537,145.117513,
FP-0013,2026-06-11T07:39:30.000Z,47.7,66.95,39.4,-37.923973,144.937939,
FP-0014,2026-06-11T07:39:30.000Z,25.0,64.42,48.1,-37.823213,144.913635,
FP-0015,2026-06-11T07:39:30.000Z,46.1,55.17,66.4,-37.666054,144.975578,
FP-0016,2026-06-11T07:39:30.000Z,60.7,78.32,79.8,-37.596779,144.83702,
FP-0017,2026-06-11T07:39:30.000Z,86.0,67.28,29.9,-38.011224,144.869134,
FP-0018,2026-06-11T07:39:30.000Z,43.2,50.92,43.7,-38.00036,144.827041,
FP-0019,2026-06-11T07:39:30.000Z,86.8,71.65,75.8,-37.584924,145.004051,
FP-0020,2026-06-11T07:39:30.000Z,68.2,59.16,73.4,-37.927978,144.464449,
FP-0021,2026-06-11T07:39:30.000Z,49.9,55.24,63.9,-37.724416,145.063324,
FP-0022,2026-06-11T07:39:30.000Z,36.3,71.92,61.1,-37.725535,144.8894,
FP-0023,2026-06-11T07:39:30.000Z,71.7,74.73,61.2,-37.865348,145.462111,
FP-0024,2026-06-11T07:39:30.000Z,8.8,71.06,68.5,-37.797077,145.230937,
FP-0025,2026-06-11T07:39:30.000Z,34.5,70.41,66.0,-37.793877,145.163442,
FP-0026,2026-06-11T07:39:30.000Z,57.6,59.85,50.2,-37.701832,145.008691,
FP-0027,2026-06-11T07:39:30.000Z,36.1,58.7,58.7,-37.930745,145.101603,
FP-0028,2026-06-11T07:39:30.000Z,2.3,65.61,43.8,-37.776654,144.91757,
FP-0029,2026-06-11T07:39:30.000Z,3.1,67.43,45.7,-37.850317,145.186081,
FP-0031,2026-06-11T07:39:30.000Z,30.1,66.78,51.9,-38.041325,144.618747,
FP-0033,2026-06-11T07:39:30.000Z,47.1,66.36,56.2,-37.541087,144.850379,
FP-0034,2026-06-11T07:39:30.000Z,52.8,47.84,71.7,-38.240656,144.875221,
FP-0035,2026-06-11T07:39:30.000Z,40.7,77.77,52.7,-38.034975,144.68101,
FP-0036,2026-06-11T07:39:30.000Z,52.2,64.31,56.0,-37.703667,144.771576,
FP-0037,2026-06-11T07:39:30.000Z,72.5,56.68,47.5,-37.801004,145.185068,
FP-0039,2026-06-11T07:39:30.000Z,61.5,66.22,74.5,-37.78259,145.007463,
FP-0040,2026-06-11T07:39:30.000Z,45.5,56.99,44.3,-37.920876,144.674001,
FP-0042,2026-06-11T07:39:30.000Z,62.8,51.03,59.2,-37.885263,144.774765,
FP-0043,2026-06-11T07:39:30.000Z,46.1,73.61,56.0,-37.859823,145.283939,
FP-0044,2026-06-11T07:39:30.000Z,53.3,55.11,67.3,-37.705376,145.07777,
FP-0045,2026-06-11T07:39:30.000Z,0.0,76.34,39.0,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:30.000Z,15.0,77.17,59.0,-37.840274,145.260462,
FP-0047,2026-06-11T07:39:30.000Z,20.2,77.54,52.3,-37.629408,144.824581,
FP-0048,2026-06-11T07:39:30.000Z,47.6,70.58,60.0,-37.810968,145.142668,
FP-0049,2026-06-11T07:39:30.000Z,0.0,77.66,29.0,-37.873968,144.925854,
FP-0050,2026-06-11T07:39:30.000Z,58.3,57.56,57.1,-37.840434,144.691557,
FP-0001,2026-06-11T07:39:35.000Z,41.1,61.55,58.7,-37.813969,145.292758,
FP-0002,2026-06-11T07:39:35.000Z,38.1,55.26,55.3,-37.858339,144.959374,
FP-0003,2026-06-11T07:39:35.000Z,0.0,54.96,47.0,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:35.000Z,31.2,73.37,28.5,-37.967227,145.180991,
FP-0006,2026-06-11T07:39:35.000Z,37.8,65.12,48.3,,144.479785,
FP-0007,2026-06-11T07:39:35.000Z,58.2,64.76,63.8,-37.724571,144.615508,
FP-0008,2026-06-11T07:39:35.000Z,34.1,79.07,42.8,-37.700705,145.143926,
FP-0010,2026-06-11T07:39:35.000Z,34.6,77.61,57.7,-37.734031,144.683145,
FP-0011,2026-06-11T07:39:35.000Z,11.4,64.5,68.4,-37.620188,144.994705,
FP-0012,2026-06-11T07:39:35.000Z,0.0,76.79,,,145.117513,
FP-0013,2026-06-11T07:39:35.000Z,41.1,66.93,39.5,-37.924293,144.938449,
FP-0014,2026-06-11T07:39:35.000Z,12.3,64.41,47.8,-37.823153,144.913814,
FP-0015,2026-06-11T07:39:35.000Z,44.3,55.14,198.6,-37.666414,144.975046,
FP-0016,2026-06-11T07:39:35.000Z,49.6,78.29,79.8,-37.597396,144.836947,
FP-0017,2026-06-11T07:39:35.000Z,80.0,67.24,30.9,-38.011768,144.868068,
FP-0018,2026-06-11T07:39:35.000Z,51.0,50.9,44.0,-38.000331,144.826232,
FP-0019,2026-06-11T07:39:35.000Z,69.7,71.61,75.8,-37.585732,145.003635,
FP-0020,2026-06-11T07:39:35.000Z,53.5,59.13,73.1,-37.927735,144.46524,
FP-0021,2026-06-11T07:39:35.000Z,53.5,55.22,64.2,-37.723746,145.063315,
FP-0022,2026-06-11T07:39:35.000Z,41.4,71.89,61.0,-37.725598,144.888751,
FP-0023,2026-06-11T07:39:35.000Z,79.6,74.68,61.7,-37.865757,145.463262,
FP-0024,2026-06-11T07:39:35.000Z,17.2,71.05,67.8,-37.797092,145.230665,
FP-0025,2026-06-11T07:39:35.000Z,39.1,70.39,65.9,-37.794129,145.16291,
FP-0026,2026-06-11T07:39:35.000Z,48.7,59.82,50.3,-37.701517,145.00935,
FP-0027,2026-06-11T07:39:35.000Z,38.0,58.68,58.5,-37.931183,145.101368,
FP-0028,2026-06-11T07:39:35.000Z,8.5,65.61,43.8,-37.776682,144.9177,
FP-0029,2026-06-11T07:39:35.000Z,3.4,67.42,45.4,-37.850344,145.186124,
FP-0031,2026-06-11T07:39:35.000Z,21.3,66.77,51.8,-38.041232,144.618429,
FP-0033,2026-06-11T07:39:35.000Z,39.4,66.34,55.8,-37.541134,144.850998,
FP-0034,2026-06-11T07:39:35.000Z,53.7,47.81,71.8,-38.240491,144.874392,
FP-0035,2026-06-11T07:39:35.000Z,43.4,77.74,52.6,-38.035382,144.680553,
FP-0036,2026-06-11T07:39:35.000Z,45.0,64.29,55.9,-37.704013,144.771015,
FP-0037,2026-06-11T07:39:35.000Z,68.0,56.65,48.0,-37.801854,145.185106,
FP-0039,2026-06-11T07:39:35.000Z,58.5,66.19,74.6,-37.781898,145.00716,
FP-0040,2026-06-11T07:39:35.000Z,41.4,56.97,44.6,-37.921135,144.67457,
FP-0042,2026-06-11T07:39:35.000Z,57.9,51.0,59.5,-37.885159,144.773857,
FP-0043,2026-06-11T07:39:35.000Z,38.7,73.58,56.0,-37.859346,145.284041,
FP-0044,2026-06-11T07:39:35.000Z,41.8,55.09,67.1,-37.705888,145.077907,
FP-0045,2026-06-11T07:39:35.000Z,0.0,76.34,38.8,-37.677505,145.143212,
FP-0046,2026-06-11T07:39:35.000Z,13.5,77.16,58.6,-37.840316,145.260668,
FP-0047,2026-06-11T07:39:35.000Z,25.9,77.52,52.1,-37.629245,144.824934,
FP-0048,2026-06-11T07:39:35.000Z,45.2,70.55,60.0,-37.810963,145.141953,
FP-0049,2026-06-11T07:39:35.000Z,0.0,77.66,,-37.873968,144.925854,
FP-0050,2026-06-11T07:39:35.000Z,55.7,57.53,57.1,-37.839737,144.691602,
FP-0001,2026-06-11T07:39:40.000Z,45.3,61.53,59.0,-37.813911,145.293472,
FP-0002,2026-06-11T07:39:40.000Z,24.9,55.24,55.0,-37.858028,144.959369,
FP-0003,2026-06-11T07:39:40.000Z,NaN,54.96,46.6,-37.843351,144.722983,
FP-0005,2026-06-11T07:39:40.000Z,43.3,73.35,28.7,-37.967718,145.1807,
FP-0006,2026-06-11T07:39:40.000Z,35.3,65.1,48.5,-37.771029,144.479269,
FP-0007,2026-06-11T07:39:40.000Z,47.5,64.74,63.8,-37.724935,144.614915,
FP-0008,2026-06-11T07:39:40.000Z,43.8,79.04,43.2,-37.701252,145.143963,
FP-0009,2026-06-11T07:39:40.000Z,57.2,66.75,38.4,-37.81516,145.021041,
FP-0010,2026-06-11T07:39:40.000Z,40.5,77.59,57.8,-37.733543,144.682969,
FP-0011,2026-06-11T07:39:40.000Z,7.8,64.49,67.9,-37.620171,144.994827,
FP-0012,2026-06-11T07:39:40.000Z,0.0,76.79,44.0,-37.861537,145.117513,
FP-0013,2026-06-11T07:39:40.000Z,35.9,66.91,39.6,-37.924635,144.938817,
FP-0014,2026-06-11T07:39:40.000Z,3.7,64.41,47.3,-37.823129,144.913865,
FP-0015,2026-06-11T07:39:40.000Z,39.6,55.12,66.4,-37.666762,144.974601,
FP-0016,2026-06-11T07:39:40.000Z,54.1,78.26,79.5,-37.598073,144.836966,
FP-0017,2026-06-11T07:39:40.000Z,60.9,67.21,31.4,-38.012157,144.867236,
FP-0017,2026-06-11T07:39:40.000Z,60.9,67.21,31.4,-38.012157,144.867236,
FP-0018,2026-06-11T07:39:40.000Z,49.2,50.87,44.1,-38.000416,144.825459,
FP-0019,2026-06-11T07:39:40.000Z,77.2,71.57,76.1,-37.586512,145.002916,
FP-0020,2026-06-11T07:39:40.000Z,55.9,59.1,73.1,-37.927293,144.465928,
FP-0021,2026-06-11T07:39:40.000Z,63.1,55.18,64.6,-37.722958,145.06326,
FP-0022,2026-06-11T07:39:40.000Z,45.5,71.87,61.0,-37.725787,144.888071,
FP-0023,2026-06-11T07:39:40.000Z,74.7,74.65,61.9,-37.866251,145.464267,
FP-0024,2026-06-11T07:39:40.000Z,16.4,71.04,67.4,,145.230405,
FP-0025,2026-06-11T07:39:40.000Z,35.6,70.37,65.8,-37.794364,145.162431,
FP-0026,2026-06-11T07:39:40.000Z,41.1,59.8,50.2,-37.701155,145.009811,
FP-0027,2026-06-11T07:39:40.000Z,,58.67,,-37.931376,145.101203,
FP-0028,2026-06-11T07:39:40.000Z,13.3,65.6,43.6,-37.776711,144.917907,
FP-0029,2026-06-11T07:39:40.000Z,22.8,67.41,45.2,-37.850532,145.186396,
FP-0031,2026-06-11T07:39:40.000Z,22.0,66.76,51.4,-38.041113,144.618114,
FP-0033,2026-06-11T07:39:40.000Z,43.4,66.32,55.6,-37.541264,144.851664,
FP-0034,2026-06-11T07:39:40.000Z,41.9,47.79,71.8,-38.240485,144.873724,
FP-0035,2026-06-11T07:39:40.000Z,37.9,77.72,53.0,-38.035738,144.680157,
FP-0036,2026-06-11T07:39:40.000Z,57.0,64.26,55.9,-37.704552,144.770426,
